文章ID,標題,內文簡介,學校匿名,個人主頁顯示,pinned,版ID,回應的文章ID,發文時間,更新時間,回覆數,按讚數,withNickname,tags,主題標籤,meta,版中文名,版英文名,nsfw,作者性別,作者學校,回應的文章的標題,reportReason,mediaMeta,reactions,hidden,customStyle,isSuspiciousAccount,isModerator,頁面版型,spoilerAlert,isSelectedPost,unsafe,enableNestedComment,totalCommentCount,是否使用圖片,是否使用影片,媒體連結,reportReasonText,supportedReactions,elapsedTime,excerptComments,edited,collectionCount,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁,downgradeLevel,hiddenWhenListBy,連結（版型為連結才有）
238974254,一起回到電腦版的摩爾莊園看看！,我的好友只有6個🥹，有人要加好友一起回來玩玩嗎～～～最近上線真的多了好多人，一直以來我都有持續在經營，原本最多人的伺服器也都遇不太到其他玩家，這幾天真的有超多人回來！，陽光牧場爆滿 我擠不進去XD，米,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:14:20.115Z,2022-05-24T04:14:20.115Z,2,1,True,[],"['摩爾莊園', '閒聊', '有趣']",{'layout': 'classic'},閒聊,talk,False,F,我愛吃嘍爸奔,,,"[{'id': 'c08eae35-c546-4f4f-bd4c-5f07690ad0bc', 'url': 'https://i.imgur.com/SIMDrLpl.jpg', 'normalizedUrl': 'https://i.imgur.com/SIMDrLpl.jpg', 'thumbnail': 'https://i.imgur.com/SIMDrLpl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T04:14:20.115Z', 'updatedAt': '2022-05-24T04:14:20.115Z', 'width': 1671, 'height': 974}, {'id': 'c08eae35-c546-4f4f-bd4c-5f07690ad0bc', 'url': 'https://i.imgur.com/SIMDrLp.jpg', 'normalizedUrl': 'https://imgur.com/SIMDrLp', 'thumbnail': 'https://i.imgur.com/SIMDrLpl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T04:14:20.115Z', 'updatedAt': '2022-05-24T04:14:20.115Z', 'width': 1671, 'height': 974}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,4,True,False,[{'url': 'https://i.imgur.com/SIMDrLp.jpg'}],,,13135,[],False,0,,,False,,,cen___0119,,,
238974246,騷擾簡訊,好鍥而不捨的騷擾簡訊，是說whoscall名字直接顯示騷擾，簡訊跳出來真的蠻好笑的,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:13:41.823Z,2022-05-24T04:13:52.651Z,0,0,False,[],['騷擾'],"{'layout': 'classic', 'editedAt': '2022-05-24T04:13:52.656Z'}",閒聊,talk,False,F,淡江大學,,,"[{'id': 'bdf0bf2a-9d41-452f-b11a-58712d093ce8', 'url': 'https://i.imgur.com/yLjeylNl.jpg', 'normalizedUrl': 'https://i.imgur.com/yLjeylNl.jpg', 'thumbnail': 'https://i.imgur.com/yLjeylNl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T04:13:41.823Z', 'updatedAt': '2022-05-24T04:13:52.651Z', 'width': 1080, 'height': 2276, 'croppingWindow': {'anchorX': 0, 'anchorY': 845, 'width': 1080, 'height': 1431}}, {'id': 'bdf0bf2a-9d41-452f-b11a-58712d093ce8', 'url': 'https://i.imgur.com/yLjeylN.jpg', 'normalizedUrl': 'https://imgur.com/yLjeylN', 'thumbnail': 'https://i.imgur.com/yLjeylNl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T04:13:41.823Z', 'updatedAt': '2022-05-24T04:13:52.651Z', 'width': 1080, 'height': 2276, 'croppingWindow': {'anchorX': 0, 'anchorY': 845, 'width': 1080, 'height': 1431}}, {'id': '04a52eb9-0375-4b6e-8c7a-6f91c22d61d6', 'url': 'https://sticker-assets.dcard.tw/images/c4bdc7da-3a6b-4e62-9e7c-4562b461a9b2/orig.png', 'normalizedUrl': 'https://megapx.dcard.tw/v1/images/c4bdc7da-3a6b-4e62-9e7c-4562b461a9b2', 'thumbnail': '', 'type': 'image/sticker', 'tags': ['IMAGE_NOT_AVAILABLE'], 'createdAt': '2022-05-24T04:13:41.823Z', 'updatedAt': '2022-05-24T04:13:52.651Z', 'width': 512, 'height': 512}]",[],False,,False,False,classic,False,False,False,True,0,True,False,"[{'url': 'https://i.imgur.com/yLjeylN.jpg'}, {'url': 'https://sticker-assets.dcard.tw/images/c4bdc7da-3a6b-4e62-9e7c-4562b461a9b2/orig.png'}]",,,13174,[],False,0,,,False,,False,,,,
238974235,有人用過眼部按摩器嗎？,本身是補習班老師，因為最近班上有同學確診，所以已經改成遠端上課，長時間遠端上課雖然是坐著，比平常站著上課輕鬆一些，但每天盯著3C的時間很長，其實雙眼是有些吃不消的，有準備小花眼藥水，但舒緩效果有限，蒸,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:12:12.574Z,2022-05-24T04:12:12.574Z,1,1,False,['HIDE_THUMBNAIL'],[],{'layout': 'classic'},閒聊,talk,False,F,國立臺中教育大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,1,False,False,[],,,13263,[],False,0,,,False,,,,,,
238974233,名偵探柯南,最近線上課程都在家，閒著就想刷刷柯南，我發現近期灰原哀出場戲份都好少，我本身又是柯哀黨的，沒糖嗑好難過QQ，所以，我來，發糖了（> ਊ <），我相信懂的都懂（捂嘴笑，_________________,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:12:06.863Z,2022-05-24T04:12:06.863Z,2,1,True,[],['名偵探柯南'],{'layout': 'classic'},閒聊,talk,False,F,名偵探柯南柯哀黨,,,"[{'id': '498509a1-2568-4ff1-abe7-f71e050cd665', 'url': 'https://i.imgur.com/pVVK99Ml.jpg', 'normalizedUrl': 'https://i.imgur.com/pVVK99Ml.jpg', 'thumbnail': 'https://i.imgur.com/pVVK99Ml.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T04:12:06.863Z', 'updatedAt': '2022-05-24T04:12:06.863Z', 'width': 719, 'height': 1001}, {'id': '498509a1-2568-4ff1-abe7-f71e050cd665', 'url': 'https://i.imgur.com/pVVK99M.jpg', 'normalizedUrl': 'https://imgur.com/pVVK99M', 'thumbnail': 'https://i.imgur.com/pVVK99Ml.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T04:12:06.863Z', 'updatedAt': '2022-05-24T04:12:06.863Z', 'width': 719, 'height': 1001}, {'id': '7ca9d907-eaee-4217-a239-9b4295ac60b0', 'url': 'https://i.imgur.com/H68Wt6Y.jpg', 'normalizedUrl': 'https://imgur.com/H68Wt6Y', 'thumbnail': 'https://i.imgur.com/H68Wt6Yl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T04:12:06.863Z', 'updatedAt': '2022-05-24T04:12:06.863Z', 'width': 606, 'height': 1052}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,2,True,False,"[{'url': 'https://i.imgur.com/pVVK99M.jpg'}, {'url': 'https://i.imgur.com/H68Wt6Y.jpg'}]",,,13269,[],False,0,,,False,,,kihacuib,,,
238974211,中藥豐胸,當歸、藏紅花、野葛根、內蒙黃芪、白人參、番木瓜粉、熟地黃、甘草、菟絲子、知母、茯苓、淮山、茴香、蒲公英、紅 葉草、人中白、天然牛黃、旱葛等等.....想問問中醫的大大們，這樣吃就會變大嗎？好奇心作祟,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:09:19.037Z,2022-05-24T04:09:19.037Z,0,0,True,[],"['豐胸', '中藥']",{'layout': 'classic'},閒聊,talk,False,F,小太陽,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,13436,[],False,0,,,False,,,uli1111,,,
238974157,可憐腦勇又在亂酸別隊球迷,#情報 塞爾提克2：2熱火 追平戰局 - Dcard,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:03:48.073Z,2022-05-24T04:03:48.073Z,1,3,False,[],"['NBA', '籃球']",{'layout': 'link'},閒聊,talk,False,M,國立中正大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}, {'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,"{'label': {'bgColor': '#CCCCCC', 'text': 'LINK'}}",False,False,link,False,False,False,True,1,False,False,[],,,13767,[],False,0,,,False,,,,2.0,"['all:popular', 'forum:popular', 'dice']",https://www.dcard.tw/f/nba/p/238973805?cid=22d7e0cd-4ac7-4e73-8913-64bd1831f0e9
238974091,單親家庭該如何回應,目前大三，小學一年級之前爸爸就走了。因為是很久以前的事、加上從小到大物質上從來沒缺過什麼，很平安快樂的長大～所以並不覺得單親家庭是什麼負面的事情。但好像每次在一些情況下被別人知道，大家的反應都是「愣一,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:55:16.006Z,2022-05-24T03:55:16.006Z,2,0,False,['HIDE_THUMBNAIL'],"['單親家庭', '回應', '單親', '閒聊', '感情']",{'layout': 'classic'},閒聊,talk,False,F,東海大學,,,[],[],False,,False,False,classic,False,False,False,True,4,False,False,[],,,14279,[],False,0,,,False,,,,,,
238974088,女生會喜歡會化妝的男生嗎,蠻好奇女生們對於男性化妝的看法，我個人出門遊玩時都會化妝，身邊男性朋友幾乎都會覺得我是娘炮，我認為會化妝的男性都特別注重自己外表，想請問各位女性是怎麼看待這件事呢，會覺得很好嗎？還是會覺得他很娘或是g,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:55:01.107Z,2022-05-24T03:55:01.107Z,1,0,False,['HIDE_THUMBNAIL'],"['化妝', '女生']",{'layout': 'classic'},閒聊,talk,False,M,臺北城市科技大學,,,[],[],False,,False,False,classic,False,False,False,True,1,False,False,[],,,14294,[],False,0,,,False,,,,,,
238974014,有淺眠、壓力大就睡不好的朋朋嗎(⁰⊖⁰),其實我跟我老公平常是非常淺眠的人，只要壓力大、有煩惱都會超級超級難入睡...，學生時期還覺得沒關係，但一出社會，晚上沒睡好對隔天工作影響超大，所以我統整了幾個我們試過覺得還不錯的助眠方式（っ´ω`c）,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:45:42.919Z,2022-05-24T03:45:42.919Z,3,4,False,['HIDE_THUMBNAIL'],['壓力'],{'layout': 'classic'},閒聊,talk,False,F,輔仁大學,,,"[{'id': '67c0830a-12e1-45d6-8cbb-c975b7a07ac9', 'url': 'https://i.imgur.com/Ji1viJU.jpg', 'normalizedUrl': 'https://imgur.com/Ji1viJU', 'thumbnail': 'https://i.imgur.com/Ji1viJUl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:45:42.919Z', 'updatedAt': '2022-05-24T03:45:42.919Z', 'width': 629, 'height': 491}, {'id': '6038ead9-ade2-4acf-ad08-c3c0f10fe686', 'url': 'https://i.imgur.com/cbQCrFI.jpg', 'normalizedUrl': 'https://imgur.com/cbQCrFI', 'thumbnail': 'https://i.imgur.com/cbQCrFIl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:45:42.919Z', 'updatedAt': '2022-05-24T03:45:42.919Z', 'width': 1108, 'height': 1478}, {'id': '4730e0b2-7ea3-4373-9474-1ff749f3caac', 'url': 'https://i.imgur.com/1DTQOuz.jpg', 'normalizedUrl': 'https://imgur.com/1DTQOuz', 'thumbnail': 'https://i.imgur.com/1DTQOuzl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:45:42.919Z', 'updatedAt': '2022-05-24T03:45:42.919Z', 'width': 1108, 'height': 1478}, {'id': 'a189c3df-019b-461e-88ac-9ab1f711ddea', 'url': 'https://i.imgur.com/VYvNSlS.jpg', 'normalizedUrl': 'https://imgur.com/VYvNSlS', 'thumbnail': 'https://i.imgur.com/VYvNSlSl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T03:45:42.919Z', 'updatedAt': '2022-05-24T03:45:42.919Z', 'width': 1070, 'height': 1532}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 4}]",False,,False,False,classic,False,False,False,True,3,True,False,[],,,14853,[],False,0,,,False,,,,,,
238974009,Netflix灑鹽,超無聊時事圖-Netflix，現在還在發四天前事件的梗圖是什麼心態？我剛剛看到還以為是現在發生的事，結果竟然是四天前？為什麼原po沒有註明是四天前的事件？為什麼四天前的事件還可以發梗圖？這不是在傷口上,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:44:59.327Z,2022-05-24T03:45:38.382Z,0,1,False,['HIDE_THUMBNAIL'],"['Netflix', '時事', '疫情', '閒聊', '台灣']","{'layout': 'classic', 'editedAt': '2022-05-24T03:45:38.388Z'}",閒聊,talk,False,M,東海大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,0,False,False,[],,,14896,[],False,0,,,False,,False,,,,
238973980,預防詐騙的兩三事: 要知道騙局?就是柯南辦案嗎?錯~問他同業跟鄰居最快囉~,小弟去年就，珠寶玉石難做，直播難做。閒著閒著開個反詐騙社團，結果不小心又做太大了。全臉書最大的反詐騙團。然後就新手跑進去，發文說詐騙集團死全家，看他哭的那麼傷心，就給他過三個文，然後我的團就被臉書說鼓,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:42:45.922Z,2022-05-24T03:42:45.922Z,2,2,True,[],"['預防', '詐騙', '騙局', '有趣', '閒聊']",{'layout': 'classic'},閒聊,talk,False,M,張政,,,"[{'id': '039be8b0-3fe0-4b15-a217-f3626357c745', 'url': 'https://i.imgur.com/Q5RSqtOl.jpg', 'normalizedUrl': 'https://i.imgur.com/Q5RSqtOl.jpg', 'thumbnail': 'https://i.imgur.com/Q5RSqtOl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T03:42:45.922Z', 'updatedAt': '2022-05-24T03:42:45.922Z', 'width': 960, 'height': 540}, {'id': '039be8b0-3fe0-4b15-a217-f3626357c745', 'url': 'https://i.imgur.com/Q5RSqtO.jpg', 'normalizedUrl': 'https://imgur.com/Q5RSqtO', 'thumbnail': 'https://i.imgur.com/Q5RSqtOl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T03:42:45.922Z', 'updatedAt': '2022-05-24T03:42:45.922Z', 'width': 960, 'height': 540}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}, {'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,,False,False,classic,False,False,False,True,2,True,False,[{'url': 'https://i.imgur.com/Q5RSqtO.jpg'}],,,15030,[],False,0,,,False,,,cmakiller1981,,,
238973968,燒蠟燭廣告,最近可能因為失戀所以常常會在網路上看一些塔羅等等的影片或測驗，這時ig就開始常常會跑出一些廣告，甚至看到有人反饋給老師說因為他們燒了加持過的蠟燭後工作順利了，感情復合了等等的，想請問版上有人有試過嗎？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:41:52.783Z,2022-05-24T03:41:52.783Z,2,0,False,['HIDE_THUMBNAIL'],"['蠟燭', '廣告', '感情', 'IG']",{'layout': 'classic'},閒聊,talk,False,F,正修科技大學,,,[],[],False,,False,False,classic,False,False,False,True,2,False,False,[],,,15083,[],False,0,,,False,,,,,,
238973932,高雄刺青詢問,想要請問這間高雄的刺青師好不好？已經看過幾個，最喜歡這樣寫實的風格，有沒有朋友知道可以分享一下的？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:37:59.594Z,2022-05-24T03:37:59.594Z,0,0,False,[],"['高雄', '刺青']",{'layout': 'classic'},閒聊,talk,False,M,國立中山大學,,,"[{'id': '9b64298b-1093-4df8-9e56-0f192459b4b5', 'url': 'https://i.imgur.com/82ffiw8l.jpg', 'normalizedUrl': 'https://i.imgur.com/82ffiw8l.jpg', 'thumbnail': 'https://i.imgur.com/82ffiw8l.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T03:37:59.594Z', 'updatedAt': '2022-05-24T03:37:59.594Z', 'width': 1095, 'height': 2000}, {'id': '9b64298b-1093-4df8-9e56-0f192459b4b5', 'url': 'https://i.imgur.com/82ffiw8.jpg', 'normalizedUrl': 'https://imgur.com/82ffiw8', 'thumbnail': 'https://i.imgur.com/82ffiw8l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T03:37:59.594Z', 'updatedAt': '2022-05-24T03:37:59.594Z', 'width': 1095, 'height': 2000}]",[],False,,False,False,classic,False,False,False,True,0,True,False,[{'url': 'https://i.imgur.com/82ffiw8.jpg'}],,,15316,[],False,0,,,False,,,,,,
238973925,摩爾莊園怎麼買家園背景,想請問怎麼買家園外面的背景？家園商店好像沒有賣,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:37:25.946Z,2022-05-24T03:37:25.946Z,2,1,False,[],[],{'layout': 'classic'},閒聊,talk,False,F,國立暨南國際大學,,,"[{'id': '930e9330-99c8-41ee-9724-487c1284c206', 'url': 'https://i.imgur.com/7vFI0Xwl.jpg', 'normalizedUrl': 'https://i.imgur.com/7vFI0Xwl.jpg', 'thumbnail': 'https://i.imgur.com/7vFI0Xwl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T03:37:25.946Z', 'updatedAt': '2022-05-24T03:37:25.946Z', 'width': 1428, 'height': 831}, {'id': '930e9330-99c8-41ee-9724-487c1284c206', 'url': 'https://i.imgur.com/7vFI0Xw.jpg', 'normalizedUrl': 'https://imgur.com/7vFI0Xw', 'thumbnail': 'https://i.imgur.com/7vFI0Xwl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T03:37:25.946Z', 'updatedAt': '2022-05-24T03:37:25.946Z', 'width': 1428, 'height': 831}, {'id': '4d73ed3a-cfd7-481a-a9b7-9e1d58f79230', 'url': 'https://sticker-assets.dcard.tw/images/a06f32ac-87cb-4e45-b825-31c63bf5528a/orig.png', 'normalizedUrl': 'https://megapx.dcard.tw/v1/images/a06f32ac-87cb-4e45-b825-31c63bf5528a', 'thumbnail': '', 'type': 'image/sticker', 'tags': [], 'createdAt': '2022-05-24T03:37:25.946Z', 'updatedAt': '2022-05-24T03:37:25.946Z', 'width': 512, 'height': 512}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,3,True,False,"[{'url': 'https://i.imgur.com/7vFI0Xw.jpg'}, {'url': 'https://sticker-assets.dcard.tw/images/a06f32ac-87cb-4e45-b825-31c63bf5528a/orig.png'}]",,,15350,[],False,0,,,False,,,,,,
238973897,居家常買的健身器材是哪一種？,比較常聽到的應該是跑步機，但是跑步機有個缺點就是在上面跑會很吵，要不然就是健身腳踏車或是飛輪車，可以坐著一直騎比較安靜，或是划船機，但是划船機感覺比較佔空間，居家常買的健身器材是哪一種？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:33:30.511Z,2022-05-24T03:33:30.511Z,2,0,False,['HIDE_THUMBNAIL'],[],{'layout': 'classic'},閒聊,talk,False,M,南臺科技大學,,,[],[],False,,False,False,classic,False,False,False,True,3,False,False,[],,,15585,[],False,0,,,False,,,,,,
238973894,為什麼台灣很少人裝免治馬桶?,從我有印象以來我家就有免治馬桶，所以很習慣上完廁所就是沖屁股，我都還記得小時候有個免治馬桶的廣告歌，〝洗屁屁 洗屁屁 屁屁用水洗〞以前真的以為很多人家裡都有，直到和朋友討論才發現不是大家的家裡都有，但,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:33:12.880Z,2022-05-24T03:33:12.880Z,4,5,False,['HIDE_THUMBNAIL'],[],{'layout': 'classic'},閒聊,talk,False,M,國立臺灣科技大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,False,classic,False,False,False,True,4,False,False,[],,,15603,[],False,0,,,False,,,,,,
238973813,大家筆電的鏡頭會這樣貼嗎,原本是用眼鏡布，但會擋到視線就改用紙膠帶，想請問長期貼起來會纏膠嗎？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:22:46.661Z,2022-05-24T03:22:46.661Z,7,3,False,[],"['筆電', '鏡頭']",{'layout': 'classic'},閒聊,talk,False,F,逢甲大學,,,"[{'id': 'bc2f0538-4ce5-4898-85b4-269afb7f7c09', 'url': 'https://i.imgur.com/2aUL0Syl.jpg', 'normalizedUrl': 'https://i.imgur.com/2aUL0Syl.jpg', 'thumbnail': 'https://i.imgur.com/2aUL0Syl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T03:22:46.661Z', 'updatedAt': '2022-05-24T03:22:46.661Z', 'width': 1500, 'height': 2000}, {'id': 'bc2f0538-4ce5-4898-85b4-269afb7f7c09', 'url': 'https://i.imgur.com/2aUL0Sy.jpg', 'normalizedUrl': 'https://imgur.com/2aUL0Sy', 'thumbnail': 'https://i.imgur.com/2aUL0Syl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T03:22:46.661Z', 'updatedAt': '2022-05-24T03:22:46.661Z', 'width': 1500, 'height': 2000}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,False,False,True,9,True,False,[{'url': 'https://i.imgur.com/2aUL0Sy.jpg'}],,,16229,[],False,0,,,False,,,,,,
238973810,擦屁屁流血,有沒有人跟我一樣，就是大號完，便便沒有血，但是擦屁屁的時候會有一點點粉紅色的血，大概擦到第三、四次就沒了。,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:22:22.081Z,2022-05-24T03:22:22.081Z,4,0,False,[],['女生'],{'layout': 'classic'},閒聊,talk,False,F,嘉南藥理大學,,,"[{'id': '4ef0e302-00ba-41c3-8ab9-72327cd4754f', 'url': 'https://sticker-assets.dcard.tw/images/7e21dae9-b32b-4944-8bd7-26632ea9effb/orig.png', 'normalizedUrl': 'https://megapx.dcard.tw/v1/images/7e21dae9-b32b-4944-8bd7-26632ea9effb', 'thumbnail': '', 'type': 'image/sticker', 'tags': ['IMAGE_NOT_AVAILABLE'], 'createdAt': '2022-05-24T03:22:22.081Z', 'updatedAt': '2022-05-24T03:22:22.081Z', 'width': 512, 'height': 512}, {'id': '8c413452-e4a4-473f-85f5-80c4346675fe', 'url': 'https://sticker-assets.dcard.tw/images/b171fdb5-1942-473b-9854-44f63486bf2f/orig.png', 'normalizedUrl': 'https://megapx.dcard.tw/v1/images/b171fdb5-1942-473b-9854-44f63486bf2f', 'thumbnail': '', 'type': 'image/sticker', 'tags': ['IMAGE_NOT_AVAILABLE'], 'createdAt': '2022-05-24T03:22:22.081Z', 'updatedAt': '2022-05-24T03:22:22.081Z', 'width': 512, 'height': 512}]",[],False,,False,False,classic,False,False,False,True,6,True,False,"[{'url': 'https://sticker-assets.dcard.tw/images/7e21dae9-b32b-4944-8bd7-26632ea9effb/orig.png'}, {'url': 'https://sticker-assets.dcard.tw/images/b171fdb5-1942-473b-9854-44f63486bf2f/orig.png'}]",,,16253,[],False,0,,,False,,,,,,
238973787,#奇文共賞 婚宴後鬧翻失聯20年依然是夫妻,人家電話20年沒換是等到對的人，這個故事是20年等到一個莫名失聯的妻子，男方好衰喔，這個劇情太八點檔了。尷尬了！婚宴後鬧翻失聯20年　男方另娶、女方突討名分勝訴,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T03:19:20.496Z,2022-05-24T03:29:09.360Z,1,0,False,['HIDE_THUMBNAIL'],"['婚宴', '感情', '時事']","{'layout': 'classic', 'editedAt': '2022-05-24T03:29:09.364Z'}",閒聊,talk,False,F,國立中正大學,,,[],[],False,,False,False,classic,False,False,False,True,1,False,False,[],,,16435,[],False,0,,,False,,False,,,,
